,Date,Name,Symbol,Share,Weight,WK Change
3083,2021-10-23,Santam Ltd.,SNT,"73,481",0.01,6.60
3084,2021-10-23,Washington H So..,SOL,"170,923",0.01,115.66
3085,2021-10-23,Shapir Engineer..,SPEN,"197,753",0.01,NA
3086,2021-10-23,Santander Bank ..,SPL,"54,880",0.01,NA
3087,2021-10-23,Sapiens Interna..,SPNS,"56,874",0.01,19.15
3088,2021-10-23,SPAR Group Ltd.,SPP,"361,469",0.01,NA
3089,2021-10-23,DHC Software Co..,2065,"399,300",0.01,NA
3090,2021-10-23,Saudi Pharmaceu..,2070,"109,914",0.01,NA
3091,2021-10-23,Gotion High-tec..,2074,"163,900",0.01,NA
3092,2021-10-23,Shandong Sun Pa..,2078,"313,600",0.01,NA
3093,2021-10-23,Sinoma Science ..,2080,"217,100",0.01,NA
3094,2021-10-23,Suzhou Gold Man..,2081,"307,900",0.01,NA
3095,2021-10-23,Zhejiang Wanfen..,2085,"282,600",0.01,NA
3096,2021-10-23,Xinjiang Zhongt..,2092,"322,500",0.01,NA
3097,2021-10-23,Zhejiang Hisoar..,2099,"225,000",0.01,NA
3098,2021-10-23,Shenzhen Kaifa ..,21,"225,500",0.01,NA
3099,2021-10-23,DL Holdings Co...,210,"23,784",0.01,NA
3100,2021-10-23,Cheng Shin Rubb..,2105,"3,446,222",0.01,NA
3101,2021-10-23,Sansteel Mingua..,2110,"312,100",0.01,NA
3102,2021-10-23,Yunda Holding C..,2120,"167,770",0.01,NA
3103,2021-10-23,Montnets Cloud ..,2123,"155,700",0.01,NA
3104,2021-10-23,NanJi E-Commerc..,2127,"314,099",0.01,NA
3105,2021-10-23,Huolinhe Opencu..,2128,"189,700",0.01,NA
3106,2021-10-23,China Lesso Gro..,2128,"1,695,883",0.01,NA
3107,2021-10-23,Tianjin Zhonghu..,2129,"403,700",0.01,NA
3108,2021-10-23,Leo Group Co. L..,2131,"873,400",0.01,NA
3109,2021-10-23,Bank of Ningbo ..,2142,"786,700",0.01,NA
3110,2021-10-23,RiseSun Real Es..,2146,"527,066",0.01,NA
3111,2021-10-23,Hutchison Telec..,215,"2,098,363",0.01,NA
3112,2021-10-23,GRG Banking Equ..,2152,"328,787",0.01,NA
3113,2021-10-23,Beijing Shiji I..,2153,"288,454",0.01,NA
3114,2021-10-23,Hunan Gold Corp..,2155,"180,700",0.01,NA
3115,2021-10-23,TongFu Microele..,2156,"181,000",0.01,NA
3116,2021-10-23,SillaJen Inc.,215600,"94,185",0.01,NA
3117,2021-10-23,Jiangxi Zhengba..,2157,"381,181",0.01,NA
3118,2021-10-23,Youzu Interacti..,2174,"108,800",0.01,NA
3119,2021-10-23,SMS Co. Ltd.,2175,"93,299",0.01,NA
3120,2021-10-23,Ninestar Corp.,2180,"108,925",0.01,NA
3121,2021-10-23,Eternal Asia Su..,2183,"296,300",0.01,NA
3122,2021-10-23,Tianshui Huatia..,2185,"370,900",0.01,NA
3123,2021-10-23,Luye Pharma Gro..,2186,"3,162,461",0.01,NA
3124,2021-10-23,Shenzhen Jinjia..,2191,"140,500",0.01,NA
3125,2021-10-23,Shanghai 2345 N..,2195,"1,648,370",0.01,NA
3126,2021-10-23,Uni-President C..,220,"2,110,604",0.01,NA
3127,2021-10-23,Morinaga & Co. ..,2201,"70,546",0.01,NA
3128,2021-10-23,Yulon Motor Co...,2201,"1,048,377",0.01,NA
3129,2021-10-23,Xinjiang Goldwi..,2202,"300,297",0.01,NA
3130,2021-10-23,Zhejiang Hailia..,2203,"193,600",0.01,NA
3131,2021-10-23,China Motor Cor..,2204,"481,642",0.01,NA
3132,2021-10-23,Ezaki Glico Co...,2206,"94,818",0.01,NA
3133,2021-10-23,Xinjiang Goldwi..,2208,"1,418,261",0.01,NA
3134,2021-10-23,Yamazaki Baking..,2212,"230,470",0.01,NA
3135,2021-10-23,Topsec Technolo..,2212,"127,000",0.01,NA
3136,2021-10-23,Holitech Techno..,2217,"399,600",0.01,NA
3137,2021-10-23,Oriental Energy..,2221,"137,100",0.01,NA
3138,2021-10-23,Kotobuki Spirit..,2222,"34,437",0.01,NA
3139,2021-10-23,Jiangsu Yuyue M..,2223,"129,800",0.01,NA
3140,2021-10-23,Yulon Nissan Mo..,2227,"41,000",0.01,NA
3141,2021-10-23,Calbee Inc.,2229,"139,195",0.01,NA
3142,2021-10-23,Iflytek Co. Ltd..,2230,"340,300",0.01,NA
3143,2021-10-23,Zhejiang Dahua ..,2236,"377,700",0.01,NA
3144,2021-10-23,Shandong Humon ..,2237,"119,200",0.01,NA
3145,2021-10-23,GoerTek Inc.,2241,"446,920",0.01,NA
3146,2021-10-23,Joyoung Co. Ltd..,2242,"95,700",0.01,NA
3147,2021-10-23,Hangzhou Binjia..,2244,"386,600",0.01,NA
3148,2021-10-23,Zhongshan Broad..,2249,"203,400",0.01,NA
3149,2021-10-23,Saudi Industria..,2250,"413,594",0.01,NA
3150,2021-10-23,Lianhe Chemical..,2250,"121,610",0.01,NA
3151,2021-10-23,Shanghai RAAS B..,2252,"751,200",0.01,NA
3152,2021-10-23,Takashimaya Co...,8233,"261,126",0.01,NA
3153,2021-10-23,Nipro Corp.,8086,"213,366",0.01,NA
3154,2021-10-23,Skyworth Digita..,810,"92,200",0.01,NA
3155,2021-10-23,Xinhua Winshare..,811,"829,439",0.01,NA
3156,2021-10-23,Goldwin Inc.,8111,"66,401",0.01,NA
3157,2021-10-23,Shimao Group Ho..,813,"2,664,246",0.01,NA
3158,2021-10-23,Samsung Fire & ..,815,"6,579",0.01,NA
3159,2021-10-23,Fila Holdings C..,81660,"95,116",0.01,NA
3160,2021-10-23,China Jinmao Ho..,817,"11,959,706",0.01,NA
3161,2021-10-23,Bupa Arabia for..,8210,"106,676",0.01,NA
3162,2021-10-23,Shimamura Co. L..,8227,"40,267",0.01,NA
3163,2021-10-23,United Co. RUSA..,RUAL,"4,778,250",0.01,NA
3164,2021-10-23,Mapletree North..,RW0U,"4,247,776",0.01,NA
3165,2021-10-23,Singapore Post ..,S08,"2,762,252",0.01,NA
3166,2021-10-23,Sembcorp Marine..,S51,"33,387,765",0.01,NA
3167,2021-10-23,SATS Ltd.,S58,"1,173,517",0.01,NA
3168,2021-10-23,SIA Engineering..,S59,"402,016",0.01,NA
3169,2021-10-23,Saab AB,SAAB,"174,485",0.01,NA
3170,2021-10-23,Shufersal Ltd.,SAE,"227,012",0.01,NA
3171,2021-10-23,Sagax AB,SAGA,"170,670",0.01,NA
3172,2021-10-23,Haci Omer Saban..,SAHOL.E,"1,588,763",0.01,NA
3173,2021-10-23,Steel Authority..,SAIL,"1,927,640",0.01,7.23
3174,2021-10-23,Banco Santander..,SANB11,"675,615",0.01,NA
3175,2021-10-23,Sappi Ltd.,SAP,"1,045,582",0.01,-4.44
3176,2021-10-23,Sasa Polyester ..,SASA.E,"308,687",0.01,NA
3177,2021-10-23,Srisawad Corp. ..,SAWAD-F,"1,093,704",0.01,NA
3178,2021-10-23,Sberbank of Rus..,SBER,"2,249",0.01,NA
3179,2021-10-23,State Bank of I..,SBIN,"586,853",0.01,NA
3180,2021-10-23,Cia de Saneamen..,SBSP3,"625,885",0.01,NA
3181,2021-10-23,Svenska Cellulo..,SCA,"5,004",0.01,NA
3182,2021-10-23,Scatec ASA,SCATC,"219,869",0.01,NA
3183,2021-10-23,Siam Commercial..,SCB-R,"1,230,600",0.01,NA
3184,2021-10-23,Semirara Mining..,SCC,"2,283,100",0.01,0.07
3185,2021-10-23,Siam City Cemen..,SCCC-F,"177,239",0.01,NA
3186,2021-10-23,SCG Packaging P..,SCGP,"2,297,400",0.01,NA
3187,2021-10-23,Surya Citra Med..,SCMA,"10,330,179",0.01,NA
3188,2021-10-23,Shopping Centre..,SCP,"2,002,391",0.01,NA
3189,2021-10-23,Skandinaviska E..,SEB,58,0.01,24.50
3190,2021-10-23,Surgutneftegas ..,SGGD,"1,031,634",0.01,NA
3191,2021-10-23,Sims Ltd.,SGM,"307,221",0.01,0.00
3192,2021-10-23,Star Entertainm..,SGR,"1,593,026",0.01,NA
3193,2021-10-23,Svenska Handels..,SHB,"99,743",0.01,NA
3194,2021-10-23,Cia Siderurgica..,SID,"577,080",0.01,19.89
3195,2021-10-23,Siemens Ltd.,SIEMENS,"160,477",0.01,NA
3196,2021-10-23,Sime Darby Bhd.,SIME,"6,507,705",0.01,NA
3197,2021-10-23,Sime Darby Prop..,SIMEPROP,"6,255,305",0.01,NA
3198,2021-10-23,SIMPAR SA,SIMH3,"395,200",0.01,NA
3199,2021-10-23,Turkiye Sise ve..,SISE.E,"2,744,476",0.01,NA
3200,2021-10-23,Telesites SAB d..,SITESB-1,"2,284,944",0.01,NA
3201,2021-10-23,SEB SA,SK,"18,690",0.01,NA
3202,2021-10-23,Shikun & Binui ..,SKBN,"388,013",0.01,NA
3203,2021-10-23,SKYCITY Enterta..,SKC,"1,401,360",0.01,NA
3204,2021-10-23,FIH Mobile Ltd.,2038,"5,543,303",0.01,NA
3205,2021-10-23,Beijing SL Phar..,2038,"136,000",0.01,NA
3206,2021-10-23,China Internati..,2039,"972,517",0.01,NA
3207,2021-10-23,Shandong Dengha..,2041,"104,100",0.01,NA
3208,2021-10-23,Mando Corp.,204320,"61,711",0.01,NA
3209,2021-10-23,Meinian Oneheal..,2044,"510,640",0.01,NA
3210,2021-10-23,Unigroup Guoxin..,2049,"82,697",0.01,NA
3211,2021-10-23,Savola Group,2050,"493,378",0.01,NA
3212,2021-10-23,Zhejiang Sanhua..,2050,"459,470",0.01,NA
3213,2021-10-23,Hengdian Group ..,2056,"246,000",0.01,NA
3214,2021-10-23,ZTO Express Cay..,2057,"15,906",0.01,NA
3215,2021-10-23,National Indust..,2060,"616,328",0.01,NA
3216,2021-10-23,Huafon Chemical..,2064,"441,700",0.01,NA
3217,2021-10-23,Chongqing Chang..,200625,"2,547,511",0.01,NA
3218,2021-10-23,Hualan Biologic..,2007,"233,464",0.01,NA
3219,2021-10-23,BOE Technology ..,200725,"4,982,237",0.01,NA
3220,2021-10-23,Han's Laser Tec..,2008,"118,000",0.01,NA
3221,2021-10-23,Yantai Changyu ..,200869,"389,084",0.01,NA
3222,2021-10-23,BBMG Corp.,2009,"4,261,085",0.01,NA
3223,2021-10-23,Transfar Zhilia..,2010,"144,000",0.01,NA
3224,2021-10-23,AVIC Electromec..,2013,"519,892",0.01,NA
3225,2021-10-23,Li Auto Inc.,2015,"67,281",0.01,NA
3226,2021-10-23,Yifan Pharmaceu..,2019,"174,100",0.01,NA
3227,2021-10-23,Suning.com Co. ..,2024,"1,189,500",0.01,NA
3228,2021-10-23,Focus Media Inf..,2027,"1,929,600",0.01,NA
3229,2021-10-23,Sieyuan Electri..,2028,"101,500",0.01,NA
3230,2021-10-23,Daan Gene Co. L..,2030,"194,416",0.01,NA
3231,2021-10-23,Zhejiang Supor ..,2032,"60,776",0.01,NA
3232,2021-10-23,LianChuang Elec..,2036,"142,610",0.01,NA
3233,2021-10-23,Hino Motors Ltd..,7205,"501,202",0.01,NA
3234,2021-10-23,Mitsubishi Moto..,7211,"1,155,164",0.01,NA
3235,2021-10-23,NOK Corp.,7240,"214,539",0.01,NA
3236,2021-10-23,BOE Technology ..,725,"2,738,200",0.01,NA
3237,2021-10-23,Guoyuan Securit..,728,"546,000",0.01,NA
3238,2021-10-23,Toyoda Gosei Co..,7282,"136,020",0.01,NA
3239,2021-10-23,Beijing Yanjing..,729,"380,500",0.01,NA
3240,2021-10-23,Ottogi Corp.,7310,"2,515",0.01,NA
3241,2021-10-23,TS Tech Co. Ltd..,7313,"182,636",0.01,NA
3242,2021-10-23,Hirogin Holding..,7337,"552,484",0.01,NA
3243,2021-10-23,AECC Aero-Engin..,738,"92,500",0.01,NA
3244,2021-10-23,Mitsubishi Shok..,7451,"24,011",0.01,NA
3245,2021-10-23,Daiichikosho Co..,7458,"69,533",0.01,NA
3246,2021-10-23,Medipal Holding..,7459,"265,157",0.01,NA
3247,2021-10-23,As One Corp.,7476,"22,228",0.01,NA
3248,2021-10-23,Sealand Securit..,750,"740,740",0.01,NA
3249,2021-10-23,NET One Systems..,7518,"157,456",0.01,NA
3250,2021-10-23,Air China Ltd.,753,"3,690,019",0.01,NA
3251,2021-10-23,Hopson Developm..,754,"1,136,225",0.01,NA
3252,2021-10-23,Zensho Holdings..,7550,"176,028",0.01,NA
3253,2021-10-23,China Nonferrou..,758,"275,400",0.01,NA
3254,2021-10-23,Bengang Steel P..,761,"60,500",0.01,NA
3255,2021-10-23,ZTE Corp.,763,"1,410,512",0.01,NA
3256,2021-10-23,Sugi Holdings C..,7649,"66,028",0.01,NA
3257,2021-10-23,Jinneng Holding..,767,"342,000",0.01,NA
3258,2021-10-23,Mani Inc.,7730,"112,938",0.01,NA
3259,2021-10-23,GF Securities C..,776,"660,600",0.01,NA
3260,2021-10-23,Xinxing Ductile..,778,"546,300",0.01,NA
3261,2021-10-23,Menicon Co. Ltd..,7780,"91,600",0.01,NA
3262,2021-10-23,Shenzhen Neptun..,78,"410,300",0.01,NA
3263,2021-10-23,Tongcheng-Elong..,780,"1,562,918",0.01,NA
3264,2021-10-23,Changjiang Secu..,783,"706,986",0.01,NA
3265,2021-10-23,Beijing New Bui..,786,"216,496",0.01,NA
3266,2021-10-23,GS Holdings Cor..,78930,"95,711",0.01,NA
3267,2021-10-23,FP Corp.,7947,"83,003",0.01,NA
3268,2021-10-23,Pigeon Corp.,7956,"201,982",0.01,NA
3269,2021-10-23,Lintec Corp.,7966,"89,795",0.01,NA
3270,2021-10-23,Kokuyo Co. Ltd.,7984,"151,713",0.01,NA
3271,2021-10-23,Nifco Inc./Japa..,7988,"152,279",0.01,NA
3272,2021-10-23,JiuGui Liquor C..,799,"41,400",0.01,NA
3273,2021-10-23,PCCW Ltd.,8,"7,761,776",0.01,NA
3274,2021-10-23,Hite Jinro Co. ..,80,"55,086",0.01,NA
3275,2021-10-23,FAW Jiefang Gro..,800,"292,500",0.01,NA
3276,2021-10-23,Co for Cooperat..,8010,"117,189",0.01,NA
3277,2021-10-23,Nagase & Co. Lt..,8012,"196,541",0.01,NA
3278,2021-10-23,Nihon Unisys Lt..,8056,"119,893",0.01,NA
3279,2021-10-23,Canon Marketing..,8060,"83,118",0.01,NA
3280,2021-10-23,Yunnan Aluminiu..,807,"408,900",0.01,NA
3281,2021-10-23,Royal Bafokeng ..,RBP,"310,018",0.01,NA
3282,2021-10-23,Redefine Proper..,RDF,"10,309,981",0.01,NA
3283,2021-10-23,Dr Reddy's Labo..,RDY,"71,982",0.01,-9.30
3284,2021-10-23,REC Ltd.,RECLTD,"1,731,100",0.01,NA
3285,2021-10-23,Resilient REIT ..,RES,"601,099",0.01,108.99
3286,2021-10-23,Eurazeo SE,RF,"26,128",0.01,88.35
3287,2021-10-23,RHB Bank Bhd.,RHBBANK,"2,896,200",0.01,NA
3288,2021-10-23,Rand Merchant I..,RMI,"1,360,673",0.01,5.50
3289,2021-10-23,Reinet Investme..,RNI,"263,731",0.01,NA
3290,2021-10-23,ROCKWOOL Intern..,ROCK,"11,553",0.01,8.62
3291,2021-10-23,Rosneft Oil Co...,ROSN,"412,710",0.01,NA
3292,2021-10-23,Rostelecom PJSC,ROSYY,"98,835",0.01,11.43
3293,2021-10-23,RTL Group SA,RRTL,"68,363",0.01,NA
3294,2021-10-23,ROSSETI PJSC,RSTI,"54,338,896",0.01,0.00
3295,2021-10-23,Renishaw plc,RSW,"64,336",0.01,NA
3296,2021-10-23,Rostelecom PJSC,RTKM,"1,223,758",0.01,NA
3297,2021-10-23,Shandong Chenmi..,1812,"1,085,798",0.01,NA
3298,2021-10-23,KWG Group Holdi..,1813,"2,332,832",0.01,NA
3299,2021-10-23,NHN Corp.,181710,"27,282",0.01,NA
3300,2021-10-23,Zhaojin Mining ..,1818,"1,840,637",0.01,NA
3301,2021-10-23,Maeda Corp.,1824,"244,567",0.01,NA
3302,2021-10-23,Ping An Healthc..,1833,"727,708",0.01,NA
3303,2021-10-23,Toda Corp.,1860,"435,959",0.01,NA
3304,2021-10-23,China Merchants..,1872,"48,600",0.01,NA
3305,2021-10-23,Shanghai Junshi..,1877,"331,343",0.01,NA
3306,2021-10-23,Nippo Corp.,1881,"95,044",0.01,NA
3307,2021-10-23,Haitian Interna..,1882,"1,061,947",0.01,NA
3308,2021-10-23,Maeda Road Cons..,1883,"60,736",0.01,NA
3309,2021-10-23,Kingboard Lamin..,1888,"1,951,118",0.01,NA
3310,2021-10-23,Hanon Systems,18880,"299,901",0.01,NA
3311,2021-10-23,Penta-Ocean Con..,1893,"526,697",0.01,NA
3312,2021-10-23,China Coal Ener..,1898,"4,530,041",0.01,NA
3313,2021-10-23,Samsonite Inter..,1910,"2,407,303",0.01,NA
3314,2021-10-23,Sumitomo Forest..,1911,"250,170",0.01,NA
3315,2021-10-23,PRADA SPA,1913,"947,435",0.01,NA
3316,2021-10-23,China Merchants..,1914,"141,100",0.01,NA
3317,2021-10-23,Jiangxi Bank Co..,1916,"543,000",0.01,NA
3318,2021-10-23,Shin Poong Phar..,19170,"62,227",0.01,NA
3319,2021-10-23,Kandenko Co. Lt..,1942,"203,463",0.01,NA
3320,2021-10-23,Kinden Corp.,1944,"235,440",0.01,NA
3321,2021-10-23,Kyowa Exeo Corp..,1951,"188,819",0.01,NA
3322,2021-10-23,Jinxin Fertilit..,1951,"2,719,161",0.01,NA
3323,2021-10-23,BAIC Motor Corp..,1958,"4,088,436",0.01,NA
3324,2021-10-23,Kyudenko Corp.,1959,"74,261",0.01,NA
3325,2021-10-23,Alteogen Inc.,196170,"50,661",0.01,NA
3326,2021-10-23,JGC Holdings Co..,1963,"400,254",0.01,NA
3327,2021-10-23,China Merchants..,1965,"275,373",0.01,NA
3328,2021-10-23,Swire Propertie..,1972,"2,018,892",0.01,NA
3329,2021-10-23,NEC Networks & ..,1973,"125,156",0.01,NA
3330,2021-10-23,China Merchants..,1979,"933,396",0.01,NA
3331,2021-10-23,Man Wah Holding..,1999,"2,854,853",0.01,NA
3332,2021-10-23,1&1 AG,1U1,"79,036",0.01,NA
3333,2021-10-23,China Vanke Co...,2,"1,028,600",0.01,NA
3334,2021-10-23,Melco Internati..,200,"1,412,675",0.01,NA
3335,2021-10-23,CSG Holding Co...,200012,"2,877,152",0.01,NA
3336,2021-10-23,China National ..,200028,"212,045",0.01,NA
3337,2021-10-23,Zhejiang NHU Co..,2001,"331,440",0.01,NA
3338,2021-10-23,National Petroc..,2002,"224,620",0.01,NA
3339,2021-10-23,Huapont Life Sc..,2004,"257,600",0.01,NA
3340,2021-10-23,Shandong Chenmi..,200488,"1,407,350",0.01,NA
3341,2021-10-23,Guangdong Elect..,200539,"1,537,191",0.01,NA
3342,2021-10-23,Jiangling Motor..,200550,"105,836",0.01,NA
3343,2021-10-23,Weifu High-Tech..,200581,"347,462",0.01,NA
3344,2021-10-23,Anhui Gujing Di..,200596,"242,939",0.01,NA
3345,2021-10-23,Northeast Secur..,686,"324,100",0.01,NA
3346,2021-10-23,Flat Glass Grou..,6865,"807,649",0.01,NA
3347,2021-10-23,Yangtze Optical..,6869,"178,430",0.01,NA
3348,2021-10-23,Celltrion Pharm..,68760,"34,399",0.01,NA
3349,2021-10-23,Raytron Technol..,688002,"57,119",0.01,NA
3350,2021-10-23,Montage Technol..,688008,"148,279",0.01,NA
3351,2021-10-23,China Railway S..,688009,"1,025,723",0.01,NA
3352,2021-10-23,Advanced Micro-..,688012,"81,173",0.01,NA
3353,2021-10-23,Shenzhen Transs..,688036,"101,627",0.01,NA
3354,2021-10-23,China Galaxy Se..,6881,"6,990,117",0.01,NA
3355,2021-10-23,Beijing Kingsof..,688111,"63,425",0.01,NA
3356,2021-10-23,Western Superco..,688122,"56,622",0.01,NA
3357,2021-10-23,National Silico..,688126,"226,790",0.01,NA
3358,2021-10-23,Beijing Roboroc..,688169,"7,237",0.01,NA
3359,2021-10-23,Shanghai Junshi..,688180,"28,009",0.01,NA
3360,2021-10-23,CanSino Biologi..,688185,"11,970",0.01,NA
3361,2021-10-23,Shanghai Friend..,688188,"11,592",0.01,NA
3362,2021-10-23,Autel Intellige..,688208,"18,295",0.01,NA
3363,2021-10-23,Shangri-La Asia..,69,"2,026,616",0.01,NA
3364,2021-10-23,Shenzhen Overse..,69,"1,036,600",0.01,NA
3365,2021-10-23,Guangdong Baoli..,690,"260,700",0.01,NA
3366,2021-10-23,Ushio Inc.,6925,"208,124",0.01,NA
3367,2021-10-23,Beijing Capital..,694,"3,385,292",0.01,NA
3368,2021-10-23,TravelSky Techn..,696,"1,744,759",0.01,NA
3369,2021-10-23,Shinko Electric..,6967,"121,000",0.01,NA
3370,2021-10-23,Blue Moon Group..,6993,"1,530,000",0.01,NA
3371,2021-10-23,Tokai Rika Co. ..,6995,"89,984",0.01,NA
3372,2021-10-23,Hyundai Departm..,69960,"27,501",0.01,NA
3373,2021-10-23,Hengyi Petroche..,703,"458,400",0.01,NA
3374,2021-10-23,Mobile Telecomm..,7030,"802,957",0.01,NA
3375,2021-10-23,GS Retail Co. L..,7070,"53,663",0.01,NA
3376,2021-10-23,Citic Pacific S..,708,"644,353",0.01,NA
3377,2021-10-23,Hesteel Co. Ltd..,709,"1,384,800",0.01,NA
3378,2021-10-23,Korea Investmen..,71050,"71,724",0.01,NA
3379,2021-10-23,Guangdong Golde..,712,"136,800",0.01,NA
3380,2021-10-23,Zenkoku Hosho C..,7164,"93,168",0.01,NA
3381,2021-10-23,Mebuki Financia..,7167,"1,760,273",0.01,NA
3382,2021-10-23,Suning Universa..,718,"420,023",0.01,NA
3383,2021-10-23,Kyushu Financia..,7180,"707,376",0.01,NA
3384,2021-10-23,Pepkor Holdings..,PPH,"2,897,083",0.01,9.05
3385,2021-10-23,Pakistan Petrol..,PPL,"1,225,773",0.01,4.41
3386,2021-10-23,Perpetual Ltd.,PPT,"101,810",0.01,-2.57
3387,2021-10-23,Proximus SADP,PROX,"264,176",0.01,NA
3388,2021-10-23,PSG Group Ltd.,PSG,"292,195",0.01,NA
3389,2021-10-23,ProSiebenSat.1 ..,PSM,"287,019",0.01,39.29
3390,2021-10-23,Porto Seguro SA,PSSA3,"168,812",0.01,NA
3391,2021-10-23,Bukit Asam Tbk ..,PTBA,"7,513,155",0.01,NA
3392,2021-10-23,Platinum Asset ..,PTM,"558,365",0.01,0.00
3393,2021-10-23,Paz Oil Co. Ltd..,PZOL,"17,613",0.01,NA
3394,2021-10-23,Qualitas Contro..,Q,"296,549",0.01,NA
3395,2021-10-23,Qatar Aluminum ..,QAMC,"5,076,011",0.01,NA
3396,2021-10-23,Qatar Insurance..,QATI,"2,941,486",0.01,NA
3397,2021-10-23,Qatar Electrici..,QEWS,"857,025",0.01,NA
3398,2021-10-23,360 DigiTech In..,QFIN,"246,240",0.01,87.38
3399,2021-10-23,Qatar Fuel QSC,QFLS,"909,323",0.01,NA
3400,2021-10-23,Qatar Gas Trans..,QGTS,"5,098,664",0.01,NA
3401,2021-10-23,Qatar Internati..,QIIK,"1,388,909",0.01,NA
3402,2021-10-23,QL Resources Bh..,QL,"2,053,100",0.01,NA
3403,2021-10-23,Qualicorp Consu..,QUAL3,"326,732",0.01,NA
3404,2021-10-23,Raizen SA,RAIZ4,"552,941",0.01,NA
3405,2021-10-23,Rajesh Exports ..,RAJESHEXPO,"250,793",0.01,NA
3406,2021-10-23,Raspadskaya OJS..,RASP,"120,950",0.01,NA
3407,2021-10-23,Ratch Group PCL,RATCH-F,"1,560,528",0.01,NA
3408,2021-10-23,RBL Bank Ltd.,RBLBANK,"842,759",0.01,NA
3409,2021-10-23,Times China Hol..,1233,"1,348,693",0.01,NA
3410,2021-10-23,Hanwha Aerospac..,12450,"64,264",0.01,NA
3411,2021-10-23,China Meidong A..,1268,"790,000",0.01,NA
3412,2021-10-23,S-1 Corp.,12750,"36,114",0.01,NA
3413,2021-10-23,Hanmi Pharm Co...,128940,"13,484",0.01,NA
3414,2021-10-23,China Resources..,1313,"4,099,958",0.01,NA
3415,2021-10-23,Nexteer Automot..,1316,"1,494,541",0.01,NA
3416,2021-10-23,People's Insura..,1339,"15,493,882",0.01,NA
3417,2021-10-23,Hua Hong Semico..,1347,"937,633",0.01,NA
3418,2021-10-23,China Cinda Ass..,1359,"15,961,916",0.01,NA
3419,2021-10-23,HengTen Network..,136,"4,343,840",0.01,NA
3420,2021-10-23,Central China S..,1375,"2,126,621",0.01,NA
3421,2021-10-23,China Hongqiao ..,1378,"4,083,067",0.01,NA
3422,2021-10-23,BNK Financial G..,138930,"542,178",0.01,NA
3423,2021-10-23,DGB Financial G..,139130,"288,953",0.01,NA
3424,2021-10-23,E-MART Inc.,139480,"36,751",0.01,NA
3425,2021-10-23,Hysan Developme..,14,"1,139,877",0.01,NA
3426,2021-10-23,SHO-BOND Holdin..,1414,"85,757",0.01,NA
3427,2021-10-23,First Pacific C..,142,"4,265,139",0.01,NA
3428,2021-10-23,Formosa Taffeta..,1434,"1,874,000",0.01,NA
3429,2021-10-23,China Merchants..,144,"2,600,229",0.01,NA
3430,2021-10-23,Hyundai Marine ..,1450,"113,848",0.01,NA
3431,2021-10-23,Teco Electric a..,1504,"3,733,000",0.01,NA
3432,2021-10-23,China Reinsuran..,1508,"12,380,206",0.01,NA
3433,2021-10-23,Livzon Pharmace..,1513,"344,871",0.01,NA
3434,2021-10-23,Sunac Services ..,1516,"998,266",0.01,NA
3435,2021-10-23,Shenzhen Intern..,152,"1,733,160",0.01,NA
3436,2021-10-23,Red Star Macall..,1528,"1,255,882",0.01,NA
3437,2021-10-23,3SBio Inc.,1530,"2,306,769",0.01,NA
3438,2021-10-23,Zoomlion Heavy ..,157,"1,298,700",0.01,NA
3439,2021-10-23,Yihai Internati..,1579,"877,418",0.01,NA
3440,2021-10-23,Shijiazhuang Ch..,158,"174,300",0.01,NA
3441,2021-10-23,Yadea Group Hol..,1585,"1,818,000",0.01,NA
3442,2021-10-23,Hankook Tire & ..,161390,"137,222",0.01,NA
3443,2021-10-23,Metallurgical C..,1618,"6,742,030",0.01,NA
3444,2021-10-23,Samsung Securit..,16360,"119,588",0.01,NA
3445,2021-10-23,China Everbrigh..,165,"1,488,662",0.01,NA
3446,2021-10-23,Shenwan Hongyua..,166,"3,328,731",0.01,NA
3447,2021-10-23,Macau Legend De..,1680,"2,438,000",0.01,NA
3448,2021-10-23,JS Global Lifes..,1691,"1,189,591",0.01,NA
3449,2021-10-23,Eternal Materia..,1717,"1,893,104",0.01,NA
3450,2021-10-23,Taiwan Fertiliz..,1722,"1,377,000",0.01,NA
3451,2021-10-23,SK Networks Co...,1740,"259,931",0.01,NA
3452,2021-10-23,CRRC Corp. Ltd.,1766,"7,504,000",0.01,NA
3453,2021-10-23,SK Telecom Co. ..,17670,"9,146",0.01,NA
3454,2021-10-23,Jiangsu Express..,177,"2,491,275",0.01,NA
3455,2021-10-23,Ganfeng Lithium..,1772,"112,279",0.01,NA
3456,2021-10-23,Shandong Gold M..,1787,"211,866",0.01,NA
3457,2021-10-23,Guotai Junan In..,1788,"4,476,212",0.01,NA
3458,2021-10-23,Johnson Electri..,179,"640,643",0.01,NA
3459,2021-10-23,Taiwan Glass In..,1802,"3,058,089",0.01,NA
3460,2021-10-23,Hanjin Kal Corp..,180640,"39,196",0.01,NA
3461,2021-10-23,Seera Group Hol..,1810,"284,213",0.01,NA
3462,2021-10-23,Alps Alpine Co...,6770,"385,307",0.01,NA
3463,2021-10-23,Mirae Asset Sec..,6800,"654,787",0.01,NA
3464,2021-10-23,Shenwan Hongyua..,6806,"2,496,800",0.01,NA
3465,2021-10-23,Japan Aviation ..,6807,"82,881",0.01,NA
3466,2021-10-23,Sun Art Retail ..,6808,"2,977,000",0.01,NA
3467,2021-10-23,Visual China Gr..,681,"75,600",0.01,NA
